,date_time,H,LE,G,NETRAD,WS,MO_LENGTH,V_SIGMA,USTAR,WD,H_gapfill,LE_gapfill,G_gapfill,NETRAD_gapfill,no_LE_data
0,2023-04-19 15:00:00,,,,,5.893475,-16.03679,1.370334,0.3365702,257.802,,,,,1
1,2023-04-19 15:30:00,,,,,5.648222,-17.87385,1.375171,0.3350608,256.1582,,,,,1
2,2023-04-19 16:00:00,,,,,6.036268,-30.38585,1.54955,0.4016894,256.58221000000003,,,,,1
3,2023-04-19 16:30:00,,,,,6.178077,-30.55107,1.336602,0.380138,256.73871,,,,,1
4,2023-04-19 17:00:00,,,,,6.542054,-49.52248,1.32716,0.4184163,252.53391,,,,,1
5,2023-04-19 17:30:00,,,,,6.442924,-53.31368,1.215856,0.3789922,255.26883,,,,,1
6,2023-04-19 18:00:00,,,,,6.41806,-95.72562,1.065935,0.393178,256.89581,,,,,1
7,2023-04-19 18:30:00,,,,,6.194043,-311.0556,1.021128,0.3771415,256.49799,,,,,1
8,2023-04-19 19:00:00,,,,,5.884953,325.952,1.053396,0.3369294,259.76578,,,,,1
9,2023-04-19 19:30:00,,,,,6.436169,145.5799,0.8614555,0.3908515,273.97595,,,,,1
10,2023-04-19 20:00:00,,,,,5.160772,97.63425,1.206143,0.3504028,254.88751,,,,,1
11,2023-04-19 20:30:00,,,,,4.767238,147.1962,0.880206,0.2423576,220.8079,,,,,1
12,2023-04-19 21:00:00,,,,,3.794793,45.76965,0.7092428,0.2254272,225.4871,,,,,1
13,2023-04-19 21:30:00,,,,,3.35952,33.86312,0.6767277,0.1692493,205.3382,,,,,1
14,2023-04-19 22:00:00,,,,,2.996864,26.18313,0.4784812,0.1630162,211.7274,,,,,1
15,2023-04-19 22:30:00,,,,,3.035895,18.59027,0.3110673,0.1378418,209.2846,,,,,1
16,2023-04-19 23:00:00,,,,,2.6489,12.96965,0.2816422,0.1169623,204.5782,,,,,1
17,2023-04-19 23:30:00,,,,,2.596281,-195.6867,0.508442,0.1055339,218.25510000000003,,,,,1
18,2023-04-20 00:00:00,-5.176684,-0.5364426,-30.91608,-73.53238,1.208317,3.457213,0.2772964,0.05857626,260.36096,-5.176684,-0.5364426,-30.91608,-73.53238,0
19,2023-04-20 00:30:00,-3.598761,-2.247796,-42.90942,-72.39371,1.584862,23.54515,0.4307292,0.0993555,236.8421,-3.598761,-2.247796,-42.90942,-72.39371,0
20,2023-04-20 01:00:00,-10.0028,-3.248211,-32.55285,-72.76758,1.164974,4.139752,0.5726023,0.07781102,312.08386,-10.0028,-3.248211,-32.55285,-72.76758,0
21,2023-04-20 01:30:00,-3.492485,-0.7083875,-42.07357,-72.31374,0.7443924,50.03501,0.6922261,0.1254196,342.1309,-3.492485,-0.7083875,-42.07357,-72.31374,0
22,2023-04-20 02:00:00,5.156867,3.630853,-38.07479,-69.80422,0.6849671,-46.21653,0.6429012,0.1404533,268.97253,5.156867,3.630853,-38.07479,-69.80422,0
23,2023-04-20 02:30:00,6.753255,,-41.61768,-68.1453,1.618359,-2.668995,0.623403,0.05909901,187.1973,6.753255,1.5818656666666668,-41.61768,-68.1453,0
24,2023-04-20 03:00:00,-2.077948,,-41.24723,-69.1657,1.895198,9.846177,0.2684151,0.06217434,215.824,-2.077948,-0.46712166666666644,-41.24723,-69.1657,0
25,2023-04-20 03:30:00,-6.113543,-2.516109,-38.87068,-69.28466,1.718504,2.527172,0.1987676,0.05614132,241.653381,-6.113543,-2.516109,-38.87068,-69.28466,0
26,2023-04-20 04:00:00,-4.950876,-4.207538,-45.02054,-68.81504,2.031879,8.935991,0.2857272,0.08036084,235.3503,-4.950876,-4.207538,-45.02054,-68.81504,0
27,2023-04-20 04:30:00,-5.961027,-2.309008,-47.15788,-68.16086,2.137821,3.796672,0.2187155,0.06371648,242.741943,-5.961027,-2.309008,-47.15788,-68.16086,0
28,2023-04-20 05:00:00,-5.423944,,-20.58126,-68.12124,1.443923,5.625532,0.4731441,0.07070978,216.5748,-5.423944,-2.8044535,-20.58126,-68.12124,0
29,2023-04-20 05:30:00,-10.17856,-3.299899,-43.14914,-65.99226,0.7981286,6.983484,0.3471614,0.09317335,26.7379,-10.17856,-3.299899,-43.14914,-65.99226,0
30,2023-04-20 06:00:00,2.029017,,-37.43485,-63.28954,0.7228308,-41.89043,0.4081444,0.1009346,53.54509999999999,2.029017,-2.5382405,-37.43485,-63.28954,0
31,2023-04-20 06:30:00,-5.997763,-1.776582,,-30.6365,0.7186773,8.410574,0.3498997,0.08305759,34.4289,-5.997763,-1.776582,-57.889585,-30.6365,0
32,2023-04-20 07:00:00,2.546565,3.288929,-78.34432,52.29636,1.180955,-5.318045,0.1797585,0.05455777,40.15459999999999,2.546565,3.288929,-78.34432,52.29636,0
33,2023-04-20 07:30:00,10.53631,,-47.65392,122.46,1.273843,-2.583351,0.2969407,0.06882876,53.8518,10.53631,27.31123175,-47.65392,122.46,0
34,2023-04-20 08:00:00,29.33864,,-53.42281,202.4056,0.6434332,-0.8547608,0.3636305,0.06643192,95.5171,29.33864,51.333534500000006,-53.42281,202.4056,0
35,2023-04-20 08:30:00,52.42431,,-5.113734,291.584,0.7564765,-1.22076,0.5517922,0.09081806,208.0847,52.42431,75.35583725000001,-5.113734,291.584,0
36,2023-04-20 09:00:00,116.4834,99.37814,17.83008,383.9322,1.584489,-2.064702,0.6496313,0.1411666,230.2533,116.4834,99.37814,17.83008,383.9322,0
37,2023-04-20 09:30:00,146.0198,130.45,14.33923,465.348,2.279839,-4.518522,0.7888939,0.1977996,231.2641,146.0198,130.45,14.33923,465.348,0
38,2023-04-20 10:00:00,167.8433,149.1286,39.10207,540.3848,3.43677,-10.20906,0.9688751,0.2718906,236.1732,167.8433,149.1286,39.10207,540.3848,0
39,2023-04-20 10:30:00,202.3357,185.153,37.7786,605.3384,3.940222,-6.275804,0.8660445,0.246187,242.027985,202.3357,185.153,37.7786,605.3384,0
40,2023-04-20 11:00:00,237.8931,178.752,48.53793,644.4922,4.39356,-9.264239,1.015367,0.2949505,240.2003784,237.8931,178.752,48.53793,644.4922,0
41,2023-04-20 11:30:00,217.1017,177.2695,56.55893,649.7462,4.372503,-14.81325,1.338541,0.3350604,241.654877,217.1017,177.2695,56.55893,649.7462,0
42,2023-04-20 12:00:00,237.0596,139.793,76.67724,638.4266,4.524914,-20.60484,1.617819,0.3835378,235.9389,237.0596,139.793,76.67724,638.4266,0
43,2023-04-20 12:30:00,319.8029,163.6446,65.5137,755.7568,5.177998,-12.72858,1.416216,0.3603808,230.8206,319.8029,163.6446,65.5137,755.7568,0
44,2023-04-20 13:00:00,296.0238,158.8284,90.40848,688.4853,4.796978,-15.4774,1.540679,0.3751808,231.5902,296.0238,158.8284,90.40848,688.4853,0
45,2023-04-20 13:30:00,292.7798,156.5919,88.59819,690.0243,5.291388,-18.53557,1.684277,0.3969275,239.8254,292.7798,156.5919,88.59819,690.0243,0
46,2023-04-20 14:00:00,301.3746,235.5163,101.632,683.207,6.045951,-19.17177,1.52732,0.4072653,254.85294,301.3746,235.5163,101.632,683.207,0
47,2023-04-20 14:30:00,276.2353,236.862,94.35979,600.7714,6.563254,-24.54919,1.35432,0.4302068,259.81149,276.2353,236.862,94.35979,600.7714,0
48,2023-04-20 15:00:00,279.0066,225.6798,77.08706,612.1324,6.576941,-23.75905,1.313003,0.4265646,254.13843,279.0066,225.6798,77.08706,612.1324,0
49,2023-04-20 15:30:00,271.4731,190.1434,89.70516,539.6128,7.184472,-28.13041,1.409734,0.4462696,252.42862,271.4731,190.1434,89.70516,539.6128,0
50,2023-04-20 16:00:00,225.5094,174.1229,81.36749,478.4554,7.226573,-28.16155,1.343683,0.4202707,255.36731,225.5094,174.1229,81.36749,478.4554,0
51,2023-04-20 16:30:00,180.4401,144.3032,73.02126,389.1159,7.443845,-42.64238,1.332352,0.4482843,257.97668,180.4401,144.3032,73.02126,389.1159,0
52,2023-04-20 17:00:00,148.9713,128.8094,62.78072,294.2186,7.848934,-55.42628,1.291791,0.4595851,253.89798,148.9713,128.8094,62.78072,294.2186,0
53,2023-04-20 17:30:00,116.0985,116.3875,53.17659,216.3792,7.579594,-62.95704,1.231262,0.4424461,248.19693,116.0985,116.3875,53.17659,216.3792,0
54,2023-04-20 18:00:00,62.94906,88.80769,28.02394,124.668,6.92896,-121.5916,1.120303,0.4528087,255.50604,62.94906,88.80769,28.02394,124.668,0
55,2023-04-20 18:30:00,20.08852,68.13288,30.11263,35.74949,5.768971,-265.3916,1.136097,0.4156425,246.994507,20.08852,68.13288,30.11263,35.74949,0
56,2023-04-20 19:00:00,21.23377,,,-40.2328,5.328894,-149.7544,1.138249,0.3286528,221.6497,21.23377,35.880555,13.502885,-40.2328,0
57,2023-04-20 19:30:00,1.292342,3.62823,-3.10686,-75.56396,5.676544,-2146.921,0.8083185,0.3307874,238.1022,1.292342,3.62823,-3.10686,-75.56396,0
58,2023-04-20 20:00:00,-32.67859,7.598038,-18.04964,-77.08276,5.952348,149.7981,1.16017,0.3777737,241.318939,-32.67859,7.598038,-18.04964,-77.08276,0
59,2023-04-20 20:30:00,-12.99131,,-13.73234,-74.33674,4.885625,90.77322,0.5483758,0.2378419,221.6074,-12.99131,5.547848166666666,-13.73234,-74.33674,0
60,2023-04-20 21:00:00,-19.38056,,-14.94423,-72.04818,3.693994,46.02408,0.8437569,0.2157318,200.2607,-19.38056,3.4976583333333338,-14.94423,-72.04818,0
61,2023-04-20 21:30:00,-10.94226,,-28.02322,-71.0113,3.351948,36.91625,0.4502213,0.1662682,208.9925,-10.94226,1.4474685000000003,-28.02322,-71.0113,0
62,2023-04-20 22:00:00,-12.34978,,-29.62252,-70.44804,3.266912,33.25933,0.6058446,0.167723,199.392,-12.34978,-0.6027213333333323,-29.62252,-70.44804,0
63,2023-04-20 22:30:00,4.110195,,-13.78302,-69.085,2.38602,-41.89031,0.6021993,0.1207751,212.7568,4.110195,-2.652911166666665,-13.78302,-69.085,0
64,2023-04-20 23:00:00,-8.410716,-4.703101,-40.88013,-66.86797,2.719372,12.40234,0.3644956,0.1063157,233.2322,-8.410716,-4.703101,-40.88013,-66.86797,0
65,2023-04-20 23:30:00,-13.34698,-1.882042,-28.71403,-66.23763,1.975599,17.03498,0.6639294,0.1367436,249.427185,-13.34698,-1.882042,-28.71403,-66.23763,0
66,2023-04-21 00:00:00,-5.595615,-2.748939,-36.02705,-63.90683,1.5588,22.9671,0.4829023,0.1138722,235.8568,-5.595615,-2.748939,-36.02705,-63.90683,0
67,2023-04-21 00:30:00,-1.787685,,-24.77291,-62.92379,1.875127,211.9385,0.7949976,0.1652231,217.5213,-1.787685,3.2798914999999997,-24.77291,-62.92379,0
68,2023-04-21 01:00:00,18.1252,9.308722,-36.73998,-62.15552,1.480893,-199.8839,0.6697975,0.3466507,269.07846,18.1252,9.308722,-36.73998,-62.15552,0
69,2023-04-21 01:30:00,10.61473,0.8692473,-23.42412,-61.29658,0.7179455,-10.11167,0.3857046,0.1064058,35.314400000000006,10.61473,0.8692473,-23.42412,-61.29658,0
70,2023-04-21 02:00:00,3.821431,1.643601,-35.74265,-59.4333,0.6307312,-7.379919,0.1942852,0.06861142,340.3273,3.821431,1.643601,-35.74265,-59.4333,0
71,2023-04-21 02:30:00,-1.882076,,-39.63619,-59.35329,0.4554362,3.272983,0.1504216,0.0410587,221.1539,-1.882076,2.1646165,-39.63619,-59.35329,0
72,2023-04-21 03:00:00,0.4551488,2.685632,-41.00326,-57.53716,0.5991698,-27.13329,0.4772921,0.05700458,309.27429,0.4551488,2.685632,-41.00326,-57.53716,0
73,2023-04-21 03:30:00,-1.78641,-1.319886,-28.68996,-57.23382,0.5518415,8.618638,0.2450384,0.05640434,20.48689999999999,-1.78641,-1.319886,-28.68996,-57.23382,0
74,2023-04-21 04:00:00,-0.8458627,0.121659,-35.19757,-56.58994,0.5401224,3.337722,0.1882918,0.0315112,356.0185,-0.8458627,0.121659,-35.19757,-56.58994,0
75,2023-04-21 04:30:00,1.882036,,-38.42962,-55.57069,0.7360192,-15.61531,0.4991723,0.0703752,50.19980000000001,1.882036,-0.890708,-38.42962,-55.57069,0
76,2023-04-21 05:00:00,8.055137,-1.903075,-58.69766,-52.86413,1.466191,-21.29077,0.4089088,0.1236337,29.056999999999988,8.055137,-1.903075,-58.69766,-52.86413,0
77,2023-04-21 05:30:00,4.857006,4.242356,-29.97629,-46.67653,1.396005,-5.33648,0.2119447,0.06701219,36.93029999999999,4.857006,4.242356,-29.97629,-46.67653,0
78,2023-04-21 06:00:00,-2.423542,,-35.78122,-44.6426,1.459056,19.94436,0.3055991,0.07673459,48.02199999999999,-2.423542,7.142503,-35.78122,-44.6426,0
79,2023-04-21 06:30:00,-2.468931,10.04265,,-27.85326,1.095664,14.11562,0.2536144,0.06628635,41.07419999999999,-2.468931,10.04265,1.2832450000000009,-27.85326,0
80,2023-04-21 07:00:00,-2.973904,12.05877,38.34771,46.08552,1.40923,64.40955,0.314813,0.1168981,41.73179999999999,-2.973904,12.05877,38.34771,46.08552,0
81,2023-04-21 07:30:00,6.752398,,5.031024,150.5191,2.333415,-16.41799,0.3977586,0.1164379,45.58969999999999,6.752398,40.217515999999996,5.031024,150.5191,0
82,2023-04-21 08:00:00,22.42434,,-67.70895,240.3795,2.047089,-3.470839,0.5177857,0.0987737,52.56190000000001,22.42434,68.376262,-67.70895,240.3795,0
83,2023-04-21 08:30:00,18.30892,,-53.07547,329.9128,1.608573,-3.525085,0.490532,0.09405415,64.6334,18.30892,96.53500799999999,-53.07547,329.9128,0
84,2023-04-21 09:00:00,41.13041,,-34.32206,415.5828,1.166103,-4.617463,0.6108146,0.1335621,51.9091,41.13041,124.69375399999998,-34.32206,415.5828,0
85,2023-04-21 09:30:00,38.66336,152.8525,-3.623094,492.7898,0.7065158,-4.688657,0.5033487,0.1355752,29.744499999999988,38.66336,152.8525,-3.623094,492.7898,0
86,2023-04-21 10:00:00,48.08453,182.6676,38.67251,563.3222,0.9975403,-3.851918,0.6245416,0.136274,238.0407,48.08453,182.6676,38.67251,563.3222,0
87,2023-04-21 10:30:00,87.49538,272.2835,53.74477,642.9528,2.689479,-9.159027,0.792913,0.2198373,227.6759,87.49538,272.2835,53.74477,642.9528,0
88,2023-04-21 11:00:00,89.9427,334.9928,53.26066,703.0506,3.401235,-14.07361,0.9769519,0.258876,235.4521,89.9427,334.9928,53.26066,703.0506,0
89,2023-04-21 11:30:00,79.91991,354.7976,61.91926,744.5806,3.214768,-7.521522,0.819865,0.204438,241.710052,79.91991,354.7976,61.91926,744.5806,0
90,2023-04-21 12:00:00,126.0079,287.6419,70.43137,770.7478,2.632215,-11.19251,1.163699,0.2619467,232.3309,126.0079,287.6419,70.43137,770.7478,0
91,2023-04-21 12:30:00,139.7759,,88.40162,793.1181,3.672692,-30.12419,1.754451,0.374317,221.6442,139.7759,287.70393333333334,88.40162,793.1181,0
92,2023-04-21 13:00:00,177.3653,,79.54576,788.6442,3.616726,-11.785,1.258547,0.2955198,219.3452,177.3653,287.76596666666666,79.54576,788.6442,0
93,2023-04-21 13:30:00,150.8248,287.828,100.4997,773.8064,4.815658,-20.45812,1.544648,0.3380756,227.148,150.8248,287.828,100.4997,773.8064,0
94,2023-04-21 14:00:00,166.9873,339.4567,114.0068,745.0485,6.82937,-68.29464,1.697222,0.5239549,240.4565124,166.9873,339.4567,114.0068,745.0485,0
95,2023-04-21 14:30:00,158.8102,458.3344,93.81054,706.5575,8.390146,-62.62701,1.480309,0.5082052,254.57929,158.8102,458.3344,93.81054,706.5575,0
96,2023-04-21 15:00:00,134.2525,366.071,70.4316,655.443,7.549334,-42.99406,1.259856,0.4227008,250.21332,134.2525,366.071,70.4316,655.443,0
97,2023-04-21 15:30:00,147.3848,340.4084,89.1725,572.2089,8.601876,-70.29504,1.455046,0.5099398,249.157562,147.3848,340.4084,89.1725,572.2089,0
98,2023-04-21 16:00:00,144.3668,273.7418,64.73799,512.3548,8.113972,-71.33484,1.306501,0.5050588,239.951,144.3668,273.7418,64.73799,512.3548,0
99,2023-04-21 16:30:00,154.0747,181.285,53.2293,417.0196,7.700209,-50.11622,1.230393,0.452564,233.5216,154.0747,181.285,53.2293,417.0196,0
100,2023-04-21 17:00:00,98.70883,184.8302,48.93537,323.3637,7.406888,-64.04103,1.200993,0.4290397,241.685486,98.70883,184.8302,48.93537,323.3637,0
101,2023-04-21 17:30:00,50.74627,160.8394,49.46984,208.5088,8.016543,-119.1725,0.8709174,0.4327573,237.9626,50.74627,160.8394,49.46984,208.5088,0
102,2023-04-21 18:00:00,30.53313,84.8827,29.64529,123.3947,6.824045,-112.1538,0.7718206,0.3555921,231.3259,30.53313,84.8827,29.64529,123.3947,0
103,2023-04-21 18:30:00,14.74088,58.28106,47.40419,34.5057,6.803418,-187.1053,0.7937461,0.3375354,232.1337,14.74088,58.28106,47.40419,34.5057,0
104,2023-04-21 19:00:00,-15.54508,36.92532,17.47013,-25.05942,6.440918,250.0971,0.7069308,0.3340496,231.1603,-15.54508,36.92532,17.47013,-25.05942,0
105,2023-04-21 19:30:00,-19.49164,11.58732,13.09584,-70.34599,5.586508,144.7819,0.7202871,0.312443,229.04,-19.49164,11.58732,13.09584,-70.34599,0
106,2023-04-21 20:00:00,-28.28081,2.457121,-10.12297,-72.89444,5.109796,56.6498,0.6006147,0.2614256,225.8802,-28.28081,2.457121,-10.12297,-72.89444,0
107,2023-04-21 20:30:00,-9.580778,,-12.45821,-71.15833,4.638901,104.6186,0.5029767,0.227663,211.3863,-9.580778,1.6264821428571428,-12.45821,-71.15833,0
108,2023-04-21 21:00:00,-11.32336,,-20.72801,-69.32452,5.078252,101.4298,0.4804142,0.2373364,211.103,-11.32336,0.7958432857142854,-20.72801,-69.32452,0
109,2023-04-21 21:30:00,-9.205751,,-15.58094,-67.95816,5.174697,129.0397,0.5527186,0.240495,211.4938,-9.205751,-0.034795571428571925,-15.58094,-67.95816,0
110,2023-04-21 22:00:00,-13.84938,,-14.04806,-69.72686,4.639868,82.31245,0.5451411,0.2357083,219.0671,-13.84938,-0.865434428571429,-14.04806,-69.72686,0
111,2023-04-21 22:30:00,-5.067716,,-20.00471,-72.35037,3.046526,61.74702,0.6144568,0.1565668,216.5379,-5.067716,-1.6960732857142862,-20.00471,-72.35037,0
112,2023-04-21 23:00:00,-11.4083,,-24.07963,-72.31052,2.265452,28.68886,0.4376365,0.1562611,222.6637,-11.4083,-2.5267121428571437,-24.07963,-72.31052,0
113,2023-04-21 23:30:00,-1.430231,-3.357351,-32.14587,-71.10627,1.308493,19.52057,0.2871641,0.07088779,236.9899,-1.430231,-3.357351,-32.14587,-71.10627,0
114,2023-04-22 00:00:00,-6.21183,-3.572648,-39.64206,-68.74366,1.660446,7.361914,0.4242538,0.08092325,260.03098,-6.21183,-3.572648,-39.64206,-68.74366,0
115,2023-04-22 00:30:00,-1.11775,-4.005586,-24.50181,-67.51641,1.413031,25.86416,0.3046513,0.0732123,226.2629,-1.11775,-4.005586,-24.50181,-67.51641,0
116,2023-04-22 01:00:00,-2.991159,,-31.64222,-65.43114,0.598946,8.926761,0.2680464,0.06835883,199.5991,-2.991159,-2.538257,-31.64222,-65.43114,0
117,2023-04-22 01:30:00,-1.084715,-1.070928,-36.3388,-63.73272,0.6245412,3.887225,0.2432483,0.03684291,225.9436,-1.084715,-1.070928,-36.3388,-63.73272,0
118,2023-04-22 02:00:00,-2.148174,-2.167545,-57.83503,-35.53339,1.177069,8.256554,0.2341798,0.05950122,242.929718,-2.148174,-2.167545,-57.83503,-35.53339,0
119,2023-04-22 02:30:00,1.378903,1.867959,-35.33316,-5.293116,1.88949,-113.1513,0.5864462,0.1235941,254.39267,1.378903,1.867959,-35.33316,-5.293116,0
120,2023-04-22 03:00:00,-50.70868,0.1565408,-23.87804,-4.391461,2.429841,8.177447,0.785147,0.1663983,237.578,-50.70868,0.1565408,-23.87804,-4.391461,0
121,2023-04-22 03:30:00,-5.968408,0.6810957,-25.61322,-4.53497,2.360147,32.36131,0.7444348,0.1284902,226.2421,-5.968408,0.6810957,-25.61322,-4.53497,0
122,2023-04-22 04:00:00,19.55974,2.886378,-29.10437,-5.128298,2.018182,-13.6239,0.5799656,0.1440184,235.9496,19.55974,2.886378,-29.10437,-5.128298,0
123,2023-04-22 04:30:00,11.06856,,-22.87804,-5.20724,1.793199,-8.361993,0.4163751,0.1017116,210.0659,11.06856,4.256361666666667,-22.87804,-5.20724,0
124,2023-04-22 05:00:00,3.617924,,-27.88843,-5.168518,1.595751,-30.72091,0.4952664,0.1094267,214.7942,3.617924,5.626345333333333,-27.88843,-5.168518,0
125,2023-04-22 05:30:00,5.81192,,-21.75868,-5.342244,1.608398,-17.84253,0.5180497,0.1063809,218.2858,5.81192,6.996328999999999,-21.75868,-5.342244,0
126,2023-04-22 06:00:00,4.946947,,-21.16436,-4.770552,1.249503,-31.30808,0.5616928,0.121869,221.0451,4.946947,8.366312666666666,-21.16436,-4.770552,0
127,2023-04-22 06:30:00,3.288442,,-23.56515,6.814907,1.022834,-5.626109,0.4568028,0.06040511,196.9253,3.288442,9.736296333333332,-23.56515,6.814907,0
128,2023-04-22 07:00:00,10.35424,11.10628,-23.36989,29.235,0.8646823,-8.940043,0.549397,0.1032421,238.84160000000003,10.35424,11.10628,-23.36989,29.235,0
129,2023-04-22 07:30:00,10.00221,3.561912,-20.85966,44.94273,0.6979665,-12.19651,0.451149,0.1115771,43.90459999999999,10.00221,3.561912,-20.85966,44.94273,0
130,2023-04-22 08:00:00,21.19317,,-18.58561,87.92814,1.019681,-4.778716,0.6234995,0.1053867,187.3899,21.19317,32.536034,-18.58561,87.92814,0
131,2023-04-22 08:30:00,33.24562,,-11.6675,133.3543,1.818808,-3.902433,0.513136,0.1150636,224.1476,33.24562,61.510155999999995,-11.6675,133.3543,0
132,2023-04-22 09:00:00,54.06462,,-24.24174,214.7027,1.528054,-1.751291,0.6218052,0.1038982,224.6231,54.06462,90.484278,-24.24174,214.7027,0
133,2023-04-22 09:30:00,117.6625,119.4584,-32.15004,466.3754,1.824278,-4.351876,0.9130956,0.1824647,243.360748,117.6625,119.4584,-32.15004,466.3754,0
134,2023-04-22 10:00:00,163.8333,,17.03839,530.4475,2.183592,-2.00069,0.8991119,0.1567456,204.1016,163.8333,148.0262,17.03839,530.4475,0
135,2023-04-22 10:30:00,204.9557,176.594,18.62469,613.5487,2.868246,-4.5762,0.7715735,0.2227227,231.0416,204.9557,176.594,18.62469,613.5487,0
136,2023-04-22 11:00:00,276.7945,192.7174,30.84945,665.9746,3.537351,-4.933746,1.05658,0.2516894,232.9312,276.7945,192.7174,30.84945,665.9746,0
137,2023-04-22 11:30:00,255.7637,,51.59031,702.1728,4.587715,-5.206018,0.988842,0.2494902,224.9902,255.7637,200.6486,51.59031,702.1728,0
138,2023-04-22 12:00:00,281.2024,208.5798,62.62762,725.3982,5.269301,-12.80664,1.136569,0.3482394,231.6666,281.2024,208.5798,62.62762,725.3982,0
139,2023-04-22 12:30:00,250.7601,237.5253,73.3255,739.3954,6.057086,-24.33133,1.349803,0.417015,241.600708,250.7601,237.5253,73.3255,739.3954,0
140,2023-04-22 13:00:00,302.9185,253.1357,110.7946,743.9971,7.097976,-22.89652,1.421312,0.4344806,244.324798,302.9185,253.1357,110.7946,743.9971,0
141,2023-04-22 13:30:00,323.8665,250.9758,100.2722,734.6622,8.044274,-24.28095,1.313005,0.4525095,241.205078,323.8665,250.9758,100.2722,734.6622,0
142,2023-04-22 14:00:00,329.183,230.7874,82.47291,710.9458,8.559733,-34.6025,1.484868,0.5112355,239.9581,329.183,230.7874,82.47291,710.9458,0
143,2023-04-22 14:30:00,331.9294,222.6164,66.64845,672.0495,8.843534,-34.4798,1.510968,0.5118276,238.4596,331.9294,222.6164,66.64845,672.0495,0
144,2023-04-22 15:00:00,323.7806,200.108,91.24423,619.3072,8.774926,-38.84903,1.519735,0.5276241,241.090515,323.7806,200.108,91.24423,619.3072,0
145,2023-04-22 15:30:00,282.4525,203.6418,70.52619,559.4887,8.961417,-53.54981,1.53335,0.5623758,248.404022,282.4525,203.6418,70.52619,559.4887,0
146,2023-04-22 16:00:00,253.1727,163.818,67.81395,483.9421,8.249641,-41.44292,1.28302,0.4971458,245.35907,253.1727,163.818,67.81395,483.9421,0
147,2023-04-22 16:30:00,180.4707,142.899,44.78179,401.6046,7.902075,-44.5127,1.366454,0.4561114,252.06729,180.4707,142.899,44.78179,401.6046,0
148,2023-04-22 17:00:00,155.0163,98.69034,53.12006,310.5135,7.904838,-46.99742,1.354238,0.4402844,239.6936,155.0163,98.69034,53.12006,310.5135,0
149,2023-04-22 17:30:00,128.353,73.93794,50.84072,216.2896,7.875433,-61.25105,1.139707,0.4510676,232.8854,128.353,73.93794,50.84072,216.2896,0
150,2023-04-22 18:00:00,88.38595,43.93469,49.85678,119.1636,6.856377,-50.7453,0.8135169,0.3735284,233.2327,88.38595,43.93469,49.85678,119.1636,0
151,2023-04-22 18:30:00,29.7291,8.524983,10.95177,-0.7328119,5.669573,-98.8874,0.8536026,0.3231053,226.1076,29.7291,8.524983,10.95177,-0.7328119,0
152,2023-04-22 19:00:00,18.44622,15.7056,4.52031,-50.50213,5.929494,-296.7764,1.303889,0.4019421,235.7929,18.44622,15.7056,4.52031,-50.50213,0
153,2023-04-22 19:30:00,-25.95038,10.36698,1.874828,-67.24312,4.921223,101.1653,0.9562116,0.3068903,248.64505,-25.95038,10.36698,1.874828,-67.24312,0
154,2023-04-22 20:00:00,-8.384856,-1.010973,-10.30302,-67.12089,5.103169,212.0411,0.711796,0.272326,232.1322,-8.384856,-1.010973,-10.30302,-67.12089,0
155,2023-04-22 20:30:00,-23.20451,,-8.324798,-66.32598,4.009982,63.2607,1.125268,0.2567999,215.764,-23.20451,-2.3907654285714286,-8.324798,-66.32598,0
156,2023-04-22 21:00:00,0.8197282,,-14.3116,-68.99785,3.828302,-4053.818,0.4975801,0.1977221,191.2697,0.8197282,-3.7705578571428573,-14.3116,-68.99785,0
157,2023-04-22 21:30:00,-4.498358,,-24.07351,-71.60463,4.151339,137.1158,0.5099668,0.1999586,197.9836,-4.498358,-5.1503502857142855,-24.07351,-71.60463,0
158,2023-04-22 22:00:00,-7.758458,,-25.77163,-72.73377,4.938138,143.5922,0.5983486,0.2390191,197.219,-7.758458,-6.530142714285715,-25.77163,-72.73377,0
159,2023-04-22 22:30:00,-7.070713,,-26.63375,-72.86438,5.157756,186.4724,0.8887818,0.2528907,192.6398,-7.070713,-7.909935142857144,-26.63375,-72.86438,0
160,2023-04-22 23:00:00,-10.45755,,-29.72676,-72.194,4.3834,69.73239,0.5178352,0.2052534,204.0732,-10.45755,-9.289727571428571,-29.72676,-72.194,0
161,2023-04-22 23:30:00,-34.55502,-10.66952,-35.62332,-71.93302,5.640229,151.8176,1.09414,0.3919779,229.2245,-34.55502,-10.66952,-35.62332,-71.93302,0
162,2023-04-23 00:00:00,-24.30416,,-19.76222,-70.21521,5.367302,118.0519,1.127734,0.3211015,221.1674,-24.30416,-9.950981800000001,-19.76222,-70.21521,0
163,2023-04-23 00:30:00,-8.890258,,-30.42264,-68.9803,4.664235,87.14746,0.5281485,0.2106491,206.32960000000003,-8.890258,-9.2324436,-30.42264,-68.9803,0
164,2023-04-23 01:00:00,-6.319642,,-31.27696,-68.40588,4.212062,79.72768,0.4694176,0.1835065,207.7001,-6.319642,-8.5139054,-31.27696,-68.40588,0
165,2023-04-23 01:30:00,-8.374386,,-33.78805,-67.5035,3.04846,24.44419,0.307803,0.1346456,222.456,-8.374386,-7.7953672,-33.78805,-67.5035,0
166,2023-04-23 02:00:00,-7.044144,-7.076829,-40.67494,-67.81,2.820447,25.06632,0.3379841,0.128229,229.3324,-7.044144,-7.076829,-40.67494,-67.81,0
