,date_time,H,LE,G,NETRAD,WS,MO_LENGTH,V_SIGMA,USTAR,WD,H_gapfill,LE_gapfill,G_gapfill,NETRAD_gapfill,no_LE_data
47,2024-04-11 10:30:00,23.81148,165.0677,-18.35386,621.8336,3.582185,-55.80037,1.076011,0.2775533,135.2946,23.81148,165.0677,-18.35386,621.8336,0
48,2024-04-11 11:00:00,53.91043,235.4182,2.385729,677.8386,3.106504,-22.79038,0.8878139,0.2601458,118.7732,53.91043,235.4182,2.385729,677.8386,0
49,2024-04-11 11:30:00,56.69372,284.4326,18.75714,717.6553,2.54516,-9.306964,0.7093542,0.198433,107.221,56.69372,284.4326,18.75714,717.6553,0
50,2024-04-11 12:00:00,68.65557,285.9323,23.94922,736.711,1.498433,-8.828198,0.8083403,0.2050887,113.6786,68.65557,285.9323,23.94922,736.711,0
51,2024-04-11 12:30:00,70.46731,343.7514,39.37816,742.3302,1.312467,-4.238997,0.6724177,0.1639945,313.8958,70.46731,343.7514,39.37816,742.3302,0
52,2024-04-11 13:00:00,104.2418,,52.73051,736.1201,1.395413,-10.79877,0.7826487,0.2543122,276.2728,104.2418,337.76895,52.73051,736.1201,0
53,2024-04-11 13:30:00,108.3512,331.7865,88.13966,727.8505,2.712846,-1.029554,0.9660005,0.1146433,278.6439,108.3512,331.7865,88.13966,727.8505,0
54,2024-04-11 14:00:00,145.0763,342.0511,89.46506,702.5474,4.133014,-19.12358,1.509647,0.3304263,293.9174,145.0763,342.0511,89.46506,702.5474,0
55,2024-04-11 14:30:00,179.2371,360.4664,104.5574,664.274,5.92661,-28.7592,1.520513,0.4034465,306.9938,179.2371,360.4664,104.5574,664.274,0
56,2024-04-11 15:00:00,167.7228,338.5777,105.6991,612.2268,6.954512,-30.76965,1.101236,0.403625,304.3733,167.7228,338.5777,105.6991,612.2268,0
57,2024-04-11 15:30:00,185.3356,278.0656,100.3014,548.3614,7.698742,-33.96428,1.151084,0.4270697,304.6229,185.3356,278.0656,100.3014,548.3614,0
58,2024-04-11 16:00:00,183.86,252.3957,86.04238,471.2748,7.506671,-44.09334,1.345671,0.4635455,307.9706,183.86,252.3957,86.04238,471.2748,0
59,2024-04-11 16:30:00,145.8867,210.153,94.46709,386.8772,7.286656,-44.1268,1.212356,0.429878,309.288,145.8867,210.153,94.46709,386.8772,0
60,2024-04-11 17:00:00,110.7981,175.0788,84.38625,298.4596,7.434192,-61.89219,1.403175,0.4402756,310.4427,110.7981,175.0788,84.38625,298.4596,0
61,2024-04-11 17:30:00,85.25862,148.1524,82.41762,203.9919,7.114762,-58.49872,1.033465,0.3970938,307.5562,85.25862,148.1524,82.41762,203.9919,0
62,2024-04-11 18:00:00,29.8459,113.3135,66.58957,113.2716,7.080343,-113.486,0.7963926,0.3619366,303.8674,29.8459,113.3135,66.58957,113.2716,0
63,2024-04-11 18:30:00,18.64823,69.2107,67.3677,24.8543,6.796757,-177.6342,0.9168162,0.358595,308.0099,18.64823,69.2107,67.3677,24.8543,0
64,2024-04-11 19:00:00,-22.09489,,,-46.05518,5.567462,172.1392,0.9232719,0.3384099,307.7632,-22.09489,42.21607,45.775695,-46.05518,0
65,2024-04-11 19:30:00,-13.74286,15.22144,24.18369,-68.7836,4.830758,82.72545,0.6232308,0.2291878,284.9904,-13.74286,15.22144,24.18369,-68.7836,0
66,2024-04-11 20:00:00,-22.24669,14.97395,18.409,-67.81707,4.581189,43.61616,0.5940184,0.2194638,282.4747,-22.24669,14.97395,18.409,-67.81707,0
67,2024-04-11 20:30:00,-12.76555,8.612296,8.217907,-66.53892,3.917228,45.33245,0.4968098,0.1847231,272.0898,-12.76555,8.612296,8.217907,-66.53892,0
68,2024-04-11 21:00:00,-9.008221,6.945919,5.245378,-65.43743,3.249607,31.19734,0.4702212,0.1449044,275.5347,-9.008221,6.945919,5.245378,-65.43743,0
69,2024-04-11 21:30:00,-5.941378,2.361241,1.387451,-64.90034,2.057482,9.955062,0.2460559,0.08685901,289.4285,-5.941378,2.361241,1.387451,-64.90034,0
70,2024-04-11 22:00:00,-12.03306,4.82472,-16.26844,-64.68722,2.298496,20.74331,0.3089885,0.140353,317.6653,-12.03306,4.82472,-16.26844,-64.68722,0
71,2024-04-11 22:30:00,-14.39387,7.251315,-13.60808,-63.83511,3.326935,35.0688,0.4671496,0.1771254,326.4458,-14.39387,7.251315,-13.60808,-63.83511,0
72,2024-04-11 23:00:00,-22.50859,1.46311,-5.764022,-64.58507,1.72786,19.20859,0.6608472,0.1697212,305.5325,-22.50859,1.46311,-5.764022,-64.58507,0
73,2024-04-11 23:30:00,-0.4037286,0.1559742,-16.5095,-64.40427,0.7033175,10.26243,0.1759318,0.03582269,264.3353,-0.4037286,0.1559742,-16.5095,-64.40427,0
74,2024-04-12 00:00:00,-0.3681802,-0.3018721,-26.34057,-63.28283,0.4870546,24.14352,0.3471851,0.04730028,163.7405,-0.3681802,-0.3018721,-26.34057,-63.28283,0
75,2024-04-12 00:30:00,-6.655714,-4.749512,-35.03887,-62.70349,0.4706311,1.94553,0.1713999,0.05351228,38.41873,-6.655714,-4.749512,-35.03887,-62.70349,0
76,2024-04-12 01:00:00,-1.321963,1.694052,-33.13714,-63.11589,0.8212665,64.53412,0.476307,0.09638542,294.1996,-1.321963,1.694052,-33.13714,-63.11589,0
77,2024-04-12 01:30:00,-13.55029,-13.15138,-27.57723,-64.32455,0.6002656,30.86127,0.2685346,0.1712392,69.07038,-13.55029,-13.15138,-27.57723,-64.32455,0
78,2024-04-12 02:00:00,1.754617,2.107608,-31.74533,-62.94668,1.156615,-6.799453,0.2495411,0.05254962,317.0406,1.754617,2.107608,-31.74533,-62.94668,0
79,2024-04-12 02:30:00,-2.609675,-3.979531,-36.38031,-62.54032,0.4269201,8.404684,0.3056556,0.06476047,64.09442,-2.609675,-3.979531,-36.38031,-62.54032,0
80,2024-04-12 03:00:00,-0.1989978,0.02091576,-40.09944,-61.71588,0.9248862,115.6752,0.1708602,0.06384403,98.00274,-0.1989978,0.02091576,-40.09944,-61.71588,0
81,2024-04-12 03:30:00,-1.389326,-0.4797183,-34.53765,-62.1438,0.9899933,17.07635,0.2253053,0.06506235,111.8842,-1.389326,-0.4797183,-34.53765,-62.1438,0
82,2024-04-12 04:00:00,-3.676554,-3.266701,-50.09969,-60.37455,0.8995963,13.88682,0.4784396,0.08485525,47.71573,-3.676554,-3.266701,-50.09969,-60.37455,0
83,2024-04-12 04:30:00,-4.898076,-2.632414,-30.5203,-62.5465,0.8605767,4.490892,0.3605682,0.06367482,99.78052,-4.898076,-2.632414,-30.5203,-62.5465,0
84,2024-04-12 05:00:00,-0.6857372,0.913668,-45.7318,-61.30315,1.167908,97.74496,0.1865957,0.0889667,126.0969,-0.6857372,0.913668,-45.7318,-61.30315,0
85,2024-04-12 05:30:00,-4.393204,-2.882978,-44.60082,-61.04789,1.196142,4.833271,0.224264,0.06308158,115.4705,-4.393204,-2.882978,-44.60082,-61.04789,0
86,2024-04-12 06:00:00,-9.624435,-2.869525,-36.01006,-58.41286,1.284289,23.33178,1.309789,0.1375223,14.65958,-9.624435,-2.869525,-36.01006,-58.41286,0
87,2024-04-12 06:30:00,-15.48084,-8.497645,,-35.69914,1.798318,17.69123,0.6751802,0.1476214,302.0203,-15.48084,-8.497645,-45.4716,-35.69914,0
88,2024-04-12 07:00:00,1.636842,6.380074,-54.93314,19.12524,2.48504,-171.785,0.6893299,0.1577769,290.42,1.636842,6.380074,-54.93314,19.12524,0
89,2024-04-12 07:30:00,-55.57026,-40.33973,-54.77313,57.05867,3.197773,54.75582,1.312289,0.3303886,300.0023,-55.57026,-40.33973,-54.77313,57.05867,0
90,2024-04-12 08:00:00,19.06905,37.93786,-28.85603,114.3173,4.097148,-152.9195,1.129314,0.3333257,314.2318,19.06905,37.93786,-28.85603,114.3173,0
91,2024-04-12 08:30:00,32.60551,41.97975,-29.4549,144.9,4.114282,-22.61173,0.6158868,0.2081356,289.8549,32.60551,41.97975,-29.4549,144.9,0
92,2024-04-12 09:00:00,57.72459,62.96746,-35.78392,215.2091,4.306838,-19.76661,0.830743,0.2398629,311.3966,57.72459,62.96746,-35.78392,215.2091,0
93,2024-04-12 09:30:00,70.68269,79.86447,-25.59936,256.8127,5.360814,-52.73419,1.316537,0.3561357,302.0574,70.68269,79.86447,-25.59936,256.8127,0
94,2024-04-12 10:00:00,155.8751,150.7631,-38.34121,466.7962,5.486006,-26.36814,0.9434282,0.3667832,322.8181,155.8751,150.7631,-38.34121,466.7962,0
95,2024-04-12 10:30:00,216.1361,180.001,-11.44195,590.7349,5.201593,-13.78469,1.294143,0.3286245,316.5285,216.1361,180.001,-11.44195,590.7349,0
96,2024-04-12 11:00:00,240.527,165.4903,0.7864971,570.6904,5.163577,-14.13701,1.43431,0.3424616,302.8378,240.527,165.4903,0.7864971,570.6904,0
97,2024-04-12 11:30:00,258.2049,166.7689,1.148235,685.1711,4.199064,-2.196015,1.260977,0.1883575,288.804,258.2049,166.7689,1.148235,685.1711,0
98,2024-04-12 12:00:00,298.1731,174.6384,6.612157,693.7603,4.223104,-8.711922,1.168053,0.3124577,299.4823,298.1731,174.6384,6.612157,693.7603,0
99,2024-04-12 12:30:00,362.601,217.2341,24.08038,732.3006,4.801005,-10.36344,1.22347,0.3534529,309.5807,362.601,217.2341,24.08038,732.3006,0
100,2024-04-12 13:00:00,350.1751,187.497,40.06795,735.4029,5.762605,-13.5028,1.45522,0.3811118,308.4735,350.1751,187.497,40.06795,735.4029,0
101,2024-04-12 13:30:00,383.7702,191.4951,58.36191,696.7188,5.644164,-16.17095,1.639008,0.4169676,306.0377,383.7702,191.4951,58.36191,696.7188,0
102,2024-04-12 14:00:00,345.1758,157.8332,55.28028,674.819,5.624732,-15.95195,1.398092,0.4003506,305.8669,345.1758,157.8332,55.28028,674.819,0
103,2024-04-12 14:30:00,323.7928,146.6316,61.60807,599.6744,5.796318,-15.97672,1.52626,0.3920874,309.9823,323.7928,146.6316,61.60807,599.6744,0
104,2024-04-12 15:00:00,330.8896,139.2556,62.85491,586.147,5.297256,-16.42093,1.4796,0.3983116,306.9507,330.8896,139.2556,62.85491,586.147,0
105,2024-04-12 15:30:00,298.8534,118.3756,68.49418,514.3107,4.611734,-7.575893,1.191986,0.2973681,297.3336,298.8534,118.3756,68.49418,514.3107,0
106,2024-04-12 16:00:00,236.4177,86.06122,77.2407,434.9523,3.701376,-4.009088,1.042895,0.2223354,284.9501,236.4177,86.06122,77.2407,434.9523,0
107,2024-04-12 16:30:00,187.7274,58.34512,73.7291,346.8472,2.949523,-6.063867,1.013859,0.2360902,278.0015,187.7274,58.34512,73.7291,346.8472,0
108,2024-04-12 17:00:00,162.3882,57.27731,85.23208,264.9265,4.463092,-11.54258,1.059443,0.2790087,291.5541,162.3882,57.27731,85.23208,264.9265,0
109,2024-04-12 17:30:00,136.2708,46.97612,66.43527,195.411,3.636067,-5.516873,0.9776923,0.205729,288.3599,136.2708,46.97612,66.43527,195.411,0
110,2024-04-12 18:00:00,103.5902,24.2767,68.68586,121.8029,3.291844,-29.60488,1.429952,0.3279915,294.2411,103.5902,24.2767,68.68586,121.8029,0
111,2024-04-12 18:30:00,41.22253,27.30063,58.97965,13.65959,5.994454,-182.0853,1.34013,0.4458745,131.3364,41.22253,27.30063,58.97965,13.65959,0
112,2024-04-12 19:00:00,13.03654,15.16843,,-40.3753,7.759685,-876.3905,1.293225,0.5177866,122.1476,13.03654,15.16843,47.33912,-40.3753,0
113,2024-04-12 19:30:00,-2.72219,15.02494,35.69859,-59.13604,9.471455,5382.186,1.055961,0.480743,115.0278,-2.72219,15.02494,35.69859,-59.13604,0
114,2024-04-12 20:00:00,-18.13745,11.64302,22.78891,-84.73007,9.041753,536.5931,0.9919257,0.4736368,115.746,-18.13745,11.64302,22.78891,-84.73007,0
115,2024-04-12 20:30:00,-23.36925,6.137616,13.9244,-83.25058,7.151566,477.9877,1.181319,0.4997228,124.8531,-23.36925,6.137616,13.9244,-83.25058,0
116,2024-04-12 21:00:00,-24.63689,6.954398,8.232241,-81.2645,8.142315,552.3794,1.199114,0.533414,120.7729,-24.63689,6.954398,8.232241,-81.2645,0
117,2024-04-12 21:30:00,-23.5736,8.178394,1.228621,-79.7285,7.920356,361.2977,1.001623,0.4556142,118.3563,-23.5736,8.178394,1.228621,-79.7285,0
118,2024-04-12 22:00:00,-31.24955,14.74313,-9.46857,-68.94521,8.616094,347.2299,1.049276,0.4926528,115.9112,-31.24955,14.74313,-9.46857,-68.94521,0
119,2024-04-12 22:30:00,-25.06133,9.945065,-11.89559,-50.34757,8.390451,251.0891,0.9987898,0.4114416,110.7611,-25.06133,9.945065,-11.89559,-50.34757,0
120,2024-04-12 23:00:00,-17.51471,14.12775,-19.13688,-32.22744,7.99147,545.3049,1.537157,0.4688338,100.3044,-17.51471,14.12775,-19.13688,-32.22744,0
121,2024-04-12 23:30:00,-14.22045,8.564239,-6.188186,-53.96059,6.744012,203.9766,1.048131,0.3165004,96.15882,-14.22045,8.564239,-6.188186,-53.96059,0
122,2024-04-13 00:00:00,-19.7246,10.70782,-29.62954,-64.59576,6.91421,230.33,1.390716,0.3680255,135.5695,-19.7246,10.70782,-29.62954,-64.59576,0
123,2024-04-13 00:30:00,-13.69875,,-21.9555,-40.05193,7.781282,394.6359,1.43831,0.4002126,134.1914,-13.69875,12.132290000000001,-21.9555,-40.05193,0
124,2024-04-13 01:00:00,-13.76434,13.55676,-25.38647,-21.22023,8.452082,670.0226,0.9904378,0.4616566,117.3994,-13.76434,13.55676,-25.38647,-21.22023,0
125,2024-04-13 01:30:00,-11.78446,13.33497,-23.24138,-19.81664,8.770905,684.121,0.9877791,0.4400697,110.6324,-11.78446,13.33497,-23.24138,-19.81664,0
126,2024-04-13 02:00:00,-4.491394,10.04096,-15.75128,-18.67688,8.205173,1543.283,0.9543153,0.4083601,111.7735,-4.491394,10.04096,-15.75128,-18.67688,0
127,2024-04-13 02:30:00,-7.443366,10.91711,-32.59523,-15.39096,7.908897,937.0106,1.054613,0.4163413,114.153,-7.443366,10.91711,-32.59523,-15.39096,0
128,2024-04-13 03:00:00,-10.80212,15.05727,-20.4137,-13.9123,7.723498,718.2097,0.8767132,0.4320813,117.849,-10.80212,15.05727,-20.4137,-13.9123,0
129,2024-04-13 03:30:00,-10.22866,,-25.27758,-13.98474,6.714962,894.0246,1.175192,0.4623998,124.6837,-10.22866,17.053026666666668,-25.27758,-13.98474,0
130,2024-04-13 04:00:00,-6.096452,,-15.18902,-18.61722,6.226121,1680.264,1.124647,0.3949941,126.5664,-6.096452,19.048783333333333,-15.18902,-18.61722,0
131,2024-04-13 04:30:00,-12.17752,21.04454,-19.79701,-17.33013,6.001537,350.7093,0.813459,0.3516124,119.902,-12.17752,21.04454,-19.79701,-17.33013,0
132,2024-04-13 05:00:00,-10.91378,10.72698,-31.67901,-13.67297,6.422074,344.5073,0.7761748,0.3424186,110.8713,-10.91378,10.72698,-31.67901,-13.67297,0
133,2024-04-13 05:30:00,-16.79734,16.4651,-28.70956,-28.50209,7.500301,275.5345,0.8577778,0.3670207,108.4431,-16.79734,16.4651,-28.70956,-28.50209,0
134,2024-04-13 06:00:00,-15.39891,14.16832,-25.08865,-30.73894,6.297622,207.7403,0.7699251,0.3248737,114.9197,-15.39891,14.16832,-25.08865,-30.73894,0
135,2024-04-13 06:30:00,-9.728732,0.5213165,-15.76806,2.060742,4.623223,562.4891,1.54455,0.3954236,129.5232,-9.728732,0.5213165,-15.76806,2.060742,0
136,2024-04-13 07:00:00,-3.834514,-22.08723,-24.03231,3.709549,4.082167,936.397,1.185008,0.3793419,122.0958,-3.834514,-22.08723,-24.03231,3.709549,0
137,2024-04-13 07:30:00,-24.97638,76.51017,1.137314,17.74743,5.455905,80.50933,1.152444,0.2650577,338.0274,-24.97638,76.51017,1.137314,17.74743,0
138,2024-04-13 08:00:00,,,-35.68375,29.49214,5.302332,-616.2347,1.157215,0.3752364,339.4602,-12.290122857142856,65.40847685714286,-35.68375,29.49214,0
139,2024-04-13 08:30:00,,,-30.09151,59.23174,5.390552,-173.6684,1.018626,0.3583492,351.0321,0.396134285714286,54.306783714285714,-30.09151,59.23174,0
140,2024-04-13 09:00:00,,,-23.3321,71.62698,5.677111,-239.1391,1.160707,0.4244568,350.7984,13.082391428571427,43.20509057142857,-23.3321,71.62698,0
141,2024-04-13 09:30:00,,,-25.24231,92.88746,4.446434,-78.8525,0.8910654,0.2765135,5.656067,25.76864857142857,32.10339742857143,-25.24231,92.88746,0
142,2024-04-13 10:00:00,,,-17.56965,105.8986,3.683719,-48.27888,0.7176515,0.2180762,17.85229,38.454905714285715,21.001704285714283,-17.56965,105.8986,0
143,2024-04-13 10:30:00,,,-21.3829,77.41393,2.894253,-20.39291,0.7220241,0.1815103,39.42822,51.14116285714285,9.900011142857139,-21.3829,77.41393,0
144,2024-04-13 11:00:00,63.82742,-1.201682,-18.11231,66.52723,2.954495,-20.52429,1.264994,0.2451821,70.94226,63.82742,-1.201682,-18.11231,66.52723,0
145,2024-04-13 11:30:00,0.3183469,59.20554,-19.21013,56.21942,5.233036,-650.4974,0.6159369,0.3039252,97.31836,0.3183469,59.20554,-19.21013,56.21942,0
146,2024-04-13 12:00:00,-49.15785,56.27319,-33.08888,57.51159,6.492846,120.769,0.826625,0.3969977,100.3716,-49.15785,56.27319,-33.08888,57.51159,0
147,2024-04-13 12:30:00,7.381768,48.12642,-22.98135,49.53772,6.18066,-317.7969,0.649763,0.3321685,114.715,7.381768,48.12642,-22.98135,49.53772,0
148,2024-04-13 13:00:00,4.731458,41.72925,-26.83266,65.86113,5.605428,-328.3772,1.142515,0.2985713,136.5701,4.731458,41.72925,-26.83266,65.86113,0
149,2024-04-13 13:30:00,10.71434,44.25583,-21.05357,66.89424,6.669349,-136.6986,0.8877885,0.2738991,141.615,10.71434,44.25583,-21.05357,66.89424,0
150,2024-04-13 14:00:00,2.954569,54.82772,-32.15324,116.686,6.362367,-838.4259,1.296157,0.3883315,136.9724,2.954569,54.82772,-32.15324,116.686,0
151,2024-04-13 14:30:00,45.27096,42.4522,-27.09128,125.5329,6.335952,-107.4084,1.097711,0.387107,127.1501,45.27096,42.4522,-27.09128,125.5329,0
152,2024-04-13 15:00:00,21.75299,63.59202,-23.93971,151.5087,7.380197,-322.003,1.015547,0.4526661,119.4439,21.75299,63.59202,-23.93971,151.5087,0
153,2024-04-13 15:30:00,43.74966,102.3283,-30.33703,277.0189,8.366688,-161.3914,1.183275,0.4494178,113.7354,43.74966,102.3283,-30.33703,277.0189,0
154,2024-04-13 16:00:00,52.48576,127.2794,-14.05322,321.3872,8.723853,-142.6607,1.145304,0.459046,112.5171,52.48576,127.2794,-14.05322,321.3872,0
155,2024-04-13 16:30:00,74.85158,148.9355,-26.87414,483.3713,7.942408,-92.5807,0.9880203,0.4440029,116.8427,74.85158,148.9355,-26.87414,483.3713,0
156,2024-04-13 17:00:00,64.47925,149.1797,-11.23299,336.1388,8.190027,-122.4506,0.9936105,0.4663415,114.9544,64.47925,149.1797,-11.23299,336.1388,0
157,2024-04-13 17:30:00,39.4341,105.4005,7.712587,245.5569,6.79335,-175.9208,1.053995,0.4493958,120.402,39.4341,105.4005,7.712587,245.5569,0
158,2024-04-13 18:00:00,-3.688185,49.23152,-17.74484,3.042544,6.392798,8323.925,0.947202,0.4214778,121.6267,-3.688185,49.23152,-17.74484,3.042544,0
159,2024-04-13 18:30:00,-2.902333,29.87647,-21.34054,24.34358,4.97861,1390.247,0.8977023,0.2621672,135.1477,-2.902333,29.87647,-21.34054,24.34358,0
160,2024-04-13 19:00:00,-7.866798,20.23688,-11.57368,-7.439723,4.415435,114.181,0.7247806,0.2049907,143.2775,-7.866798,20.23688,-11.57368,-7.439723,0
161,2024-04-13 19:30:00,-5.131077,20.99846,-12.25995,-29.26809,5.072469,294.3647,0.5091853,0.2349789,146.0631,-5.131077,20.99846,-12.25995,-29.26809,0
162,2024-04-13 20:00:00,-5.236462,16.14214,-21.78004,-15.36471,5.120366,244.293,0.7050181,0.2279321,144.7455,-5.236462,16.14214,-21.78004,-15.36471,0
163,2024-04-13 20:30:00,-5.157845,9.474566,-16.61935,-24.44596,5.160377,239.7459,0.4673261,0.2318726,146.2437,-5.157845,9.474566,-16.61935,-24.44596,0
164,2024-04-13 21:00:00,-8.957946,14.9629,-21.50146,-30.46683,5.107814,158.4942,0.852133,0.2436947,137.8195,-8.957946,14.9629,-21.50146,-30.46683,0
165,2024-04-13 21:30:00,0.02373891,-1.498826,-13.46207,-44.56689,5.375311,48283.04,0.9131682,0.326788,119.502,0.02373891,-1.498826,-13.46207,-44.56689,0
166,2024-04-13 22:00:00,-12.58981,,-30.70014,-35.80188,6.014542,178.5242,0.6585752,0.2913084,105.3109,-12.58981,-0.027486750000000004,-30.70014,-35.80188,0
167,2024-04-13 22:30:00,-11.69161,,-17.47044,-17.90316,6.552297,465.7948,0.7909872,0.3587336,118.7165,-11.69161,1.4438525,-17.47044,-17.90316,0
168,2024-04-13 23:00:00,,,-22.84042,-18.18418,6.82959,167.3357,0.839798,0.3962808,117.0305,1.0363599999999984,2.91519175,-22.84042,-18.18418,0
169,2024-04-13 23:30:00,13.76433,4.386531,-19.27658,-15.42641,7.0676,-424.2214,0.7491253,0.406747,114.8048,13.76433,4.386531,-19.27658,-15.42641,0
